seed,method,cohort,call,phase,candidate_id,feasible,qor,best_feasible_qor,cum_failed_eda_runtime_s,cum_total_eda_runtime_s,cum_optimizer_overhead_s,fallback_used,p_feas,ei,calibration_detail
11,vanilla_bo_penalty,original,16,adaptive,cb36_010,True,-0.09306823743826212,-0.09306823743826212,6888.2148941639825,10464.313335288985,0.05970088500180282,False,1.0,0.0049860678555203215,vanilla-bo: no feasibility model
11,vanilla_bo_penalty,original,17,adaptive,cb36_018,False,,-0.09306823743826212,8225.514436062986,11801.612877187988,0.06608622100611683,False,1.0,0.007350339622520116,vanilla-bo: no feasibility model
11,vanilla_bo_penalty,original,18,adaptive,cb36_002,True,-0.09306823743826212,-0.09306823743826212,8225.514436062986,12409.413567441989,0.07438125401677098,False,1.0,0.005745740176587161,vanilla-bo: no feasibility model
11,vanilla_bo_penalty,original,19,adaptive,cb36_035,False,,-0.09306823743826212,8726.499760165992,12910.398891544995,0.08154483701218851,False,1.0,0.0025783263092027317,vanilla-bo: no feasibility model
11,vanilla_bo_penalty,original,20,adaptive,cb36_008,False,,-0.09306823743826212,9376.404681261993,13560.303812640996,0.08983318900573067,False,1.0,0.0021229520978613674,vanilla-bo: no feasibility model
11,vanilla_bo_penalty,original,21,adaptive,cb36_014,False,,-0.09306823743826212,10714.546323878989,14898.445455257992,0.09639876701112371,False,1.0,0.001838943757458817,vanilla-bo: no feasibility model
11,vanilla_bo_penalty,original,22,adaptive,cb36_022,False,,-0.09306823743826212,12059.741878861001,16243.641010240004,0.10545140701287892,False,1.0,0.0007419751627134015,vanilla-bo: no feasibility model
11,vanilla_bo_penalty,original,23,adaptive,cb36_027,False,,-0.09306823743826212,12566.497118004998,16750.396249384,0.11293587301042862,False,1.0,0.0007544939691755681,vanilla-bo: no feasibility model
11,vanilla_bo_penalty,original,24,adaptive,cb36_032,False,,-0.09306823743826212,13322.464733580993,17506.363864959996,0.12231383602193091,False,1.0,0.000567246693095446,vanilla-bo: no feasibility model
11,flowguard_calibrated,original,1,shared_init,cb36_001,True,0.3112996180098017,0.3112996180098017,0.0,788.3827151639998,0.0,False,,,
11,flowguard_calibrated,original,2,shared_init,cb36_034,False,,0.3112996180098017,578.0116634930018,1366.3943786570017,0.0,False,,,
11,flowguard_calibrated,original,3,shared_init,cb36_003,False,,0.3112996180098017,1280.1711337809975,2068.5538489449973,0.0,False,,,
11,flowguard_calibrated,original,4,shared_init,cb36_020,False,,0.3112996180098017,2037.0307038269966,2825.4134189909964,0.0,False,,,
11,flowguard_calibrated,original,5,shared_init,cb36_019,False,,0.3112996180098017,2572.083877223995,3360.4665923879948,0.0,False,,,
11,flowguard_calibrated,original,6,shared_init,cb36_024,False,,0.3112996180098017,3331.7396346579917,4120.1223498219915,0.0,False,,,
11,flowguard_calibrated,original,7,shared_init,cb36_029,False,,0.3112996180098017,3849.422576438985,4637.805291602985,0.0,False,,,
11,flowguard_calibrated,original,8,shared_init,cb36_015,False,,0.3112996180098017,4382.071702616988,5170.454417780988,0.0,False,,,
11,flowguard_calibrated,original,9,adaptive,cb36_000,False,,0.3112996180098017,5028.882752959988,5817.265468123987,0.06045193099998869,False,0.56,0.0,"rf-fallback: class_counts=[1, 7]"
11,flowguard_calibrated,original,10,adaptive,cb36_002,True,-0.09306823743826212,-0.09306823743826212,5028.882752959988,6425.066158377987,0.11878844299644697,False,0.08,0.0,"rf-fallback: class_counts=[1, 8]"
11,flowguard_calibrated,original,11,adaptive,cb36_009,True,0.3112996180098017,-0.09306823743826212,5028.882752959988,7213.696141359986,0.19310397599474527,False,0.5,0.016844873544230615,"rf-fallback: class_counts=[2, 8]"
11,flowguard_calibrated,original,12,adaptive,cb36_014,False,,-0.09306823743826212,6367.024395576984,8551.837783976982,0.39063495099253487,False,0.41693768218064453,0.01849472949900243,calibrated-rf(cv=3)
11,flowguard_calibrated,original,13,adaptive,cb36_006,True,-0.09306823743826212,-0.09306823743826212,6367.024395576984,9156.01268008798,0.5860125070030335,False,0.2943881764772526,0.018286482087910363,calibrated-rf(cv=3)
11,flowguard_calibrated,original,14,adaptive,cb36_030,False,,-0.09306823743826212,6948.122081248977,9737.110365759974,0.7838710850046482,False,0.47923924988658984,0.04291646547842487,calibrated-rf(cv=3)
11,flowguard_calibrated,original,15,adaptive,cb36_026,False,,-0.09306823743826212,7533.080950075964,10322.069234586961,0.9823007480008528,False,0.2597756492346283,0.042916490093575,calibrated-rf(cv=3)
11,flowguard_calibrated,original,16,adaptive,cb36_018,False,,-0.09306823743826212,8870.380491974967,11659.368776485964,1.1813466159946984,False,0.2053427490809442,0.031149639086628524,calibrated-rf(cv=3)
11,flowguard_calibrated,original,17,adaptive,cb36_022,False,,-0.09306823743826212,10215.57604695698,13004.564331467976,1.3806406459916616,False,0.21632045776626294,0.022102242949683746,calibrated-rf(cv=3)
11,flowguard_calibrated,original,18,adaptive,cb36_010,True,-0.09306823743826212,-0.09306823743826212,10215.57604695698,13616.439066829982,1.5831085439858725,False,0.6258383783953098,0.006936747623347851,calibrated-rf(cv=3)
11,flowguard_calibrated,original,19,adaptive,cb36_032,False,,-0.09306823743826212,10971.543662532975,14372.406682405977,1.8066489869961515,False,0.20637611450963167,0.009610773732082883,calibrated-rf(cv=3)
11,flowguard_calibrated,original,20,adaptive,cb36_035,False,,-0.09306823743826212,11472.528986635982,14873.392006508984,2.038736265996704,False,0.1689894378652986,0.009610773732082883,calibrated-rf(cv=3)
11,flowguard_calibrated,original,21,adaptive,cb36_028,False,,-0.09306823743826212,12231.823860843986,15632.686880716989,2.3082306729920674,False,0.13902044602906397,0.009609384584832414,calibrated-rf(cv=3)
11,flowguard_calibrated,original,22,adaptive,cb36_031,False,,-0.09306823743826212,12732.425854482994,16133.288874355996,2.579800057996181,False,0.13101927141832842,0.009609384584832414,calibrated-rf(cv=3)
11,flowguard_calibrated,original,23,adaptive,cb36_027,False,,-0.09306823743826212,13239.18109362699,16640.044113499993,2.8101049609977053,False,0.1332185684261954,0.009610773732077964,calibrated-rf(cv=3)
11,flowguard_calibrated,original,24,adaptive,cb36_023,False,,-0.09306823743826212,13778.94434914799,17179.807369020993,3.021745138990809,False,0.16987289419881313,0.0015772782736246079,calibrated-rf(cv=3)
11,ei_only_ablation,original,1,shared_init,cb36_001,True,0.3112996180098017,0.3112996180098017,0.0,788.3827151639998,0.0,False,,,
11,ei_only_ablation,original,2,shared_init,cb36_034,False,,0.3112996180098017,578.0116634930018,1366.3943786570017,0.0,False,,,
11,ei_only_ablation,original,3,shared_init,cb36_003,False,,0.3112996180098017,1280.1711337809975,2068.5538489449973,0.0,False,,,
11,ei_only_ablation,original,4,shared_init,cb36_020,False,,0.3112996180098017,2037.0307038269966,2825.4134189909964,0.0,False,,,
11,ei_only_ablation,original,5,shared_init,cb36_019,False,,0.3112996180098017,2572.083877223995,3360.4665923879948,0.0,False,,,
11,ei_only_ablation,original,6,shared_init,cb36_024,False,,0.3112996180098017,3331.7396346579917,4120.1223498219915,0.0,False,,,
11,ei_only_ablation,original,7,shared_init,cb36_029,False,,0.3112996180098017,3849.422576438985,4637.805291602985,0.0,False,,,
11,ei_only_ablation,original,8,shared_init,cb36_015,False,,0.3112996180098017,4382.071702616988,5170.454417780988,0.0,False,,,
11,ei_only_ablation,original,9,adaptive,cb36_000,False,,0.3112996180098017,5028.882752959988,5817.265468123987,0.0019631780014606193,False,1.0,0.0,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,10,adaptive,cb36_002,True,-0.09306823743826212,-0.09306823743826212,5028.882752959988,6425.066158377987,0.0037343140138546005,False,1.0,0.0,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,11,adaptive,cb36_006,True,-0.09306823743826212,-0.09306823743826212,5028.882752959988,7029.241054488986,0.016800269004306756,False,1.0,0.0180727453757102,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,12,adaptive,cb36_018,False,,-0.09306823743826212,6366.182294858991,8366.54059638799,0.023875011000200175,False,1.0,0.03607609476671865,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,13,adaptive,cb36_014,False,,-0.09306823743826212,7704.323937475987,9704.682239004986,0.03164059900154825,False,1.0,0.03607608206373316,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,14,adaptive,cb36_030,False,,-0.09306823743826212,8285.42162314798,10285.77992467698,0.03867285999876913,False,1.0,0.03347565226185102,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,15,adaptive,cb36_026,False,,-0.09306823743826212,8870.380491974967,10870.738793503966,0.047738780005602166,False,1.0,0.03347564888375745,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,16,adaptive,cb36_022,False,,-0.09306823743826212,10215.57604695698,12215.934348485978,0.05734222500177566,False,1.0,0.030277394720848366,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,17,adaptive,cb36_032,False,,-0.09306823743826212,10971.543662532975,12971.901964061974,0.06817296000372153,False,1.0,0.02670738604334067,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,18,adaptive,cb36_035,False,,-0.09306823743826212,11472.528986635982,13472.88728816498,0.0821906829951331,False,1.0,0.026707386043340664,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,19,adaptive,cb36_023,False,,-0.09306823743826212,12012.292242156982,14012.65054368598,0.08932014598394744,False,1.0,0.025915187447706704,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,20,adaptive,cb36_028,False,,-0.09306823743826212,12771.587116364986,14771.945417893985,0.09733689598215278,False,1.0,0.02523174331466134,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,21,adaptive,cb36_031,False,,-0.09306823743826212,13272.189110003994,15272.547411532993,0.10438247698766645,False,1.0,0.02523174331466134,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,22,adaptive,cb36_011,False,,-0.09306823743826212,13969.861391952989,15970.219693481988,0.11408464198757429,False,1.0,0.024683045175630195,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,23,adaptive,cb36_008,False,,-0.09306823743826212,14619.76631304899,16620.124614577988,0.12105690299358685,False,1.0,0.024683045175630188,"ei-only: no feasibility classifier, p_feas=1.0"
11,ei_only_ablation,original,24,adaptive,cb36_027,False,,-0.09306823743826212,15126.521552192986,17126.879853721985,0.13017482300347183,False,1.0,0.02350662209860386,"ei-only: no feasibility classifier, p_feas=1.0"
29,vanilla_bo_penalty,original,1,shared_init,cb36_018,False,,,1337.299541899003,1337.299541899003,0.0,False,,,
29,vanilla_bo_penalty,original,2,shared_init,cb36_009,True,0.3112996180098017,0.3112996180098017,1337.299541899003,2125.9295248810013,0.0,False,,,
29,vanilla_bo_penalty,original,3,shared_init,cb36_016,False,,0.3112996180098017,2094.189660836011,2882.8196438180094,0.0,False,,,
29,vanilla_bo_penalty,original,4,shared_init,cb36_001,True,0.3112996180098017,0.3112996180098017,2094.189660836011,3671.202358982009,0.0,False,,,
29,vanilla_bo_penalty,original,5,shared_init,cb36_022,False,,0.3112996180098017,3439.3852158180234,5016.397913964021,0.0,False,,,
29,vanilla_bo_penalty,original,6,shared_init,cb36_017,False,,0.3112996180098017,4070.4904617230277,5647.503159869026,0.0,False,,,
29,vanilla_bo_penalty,original,7,shared_init,cb36_027,False,,0.3112996180098017,4577.245700867024,6154.258399013022,0.0,False,,,
29,vanilla_bo_penalty,original,8,shared_init,cb36_007,False,,0.3112996180098017,5300.173556240028,6877.186254386026,0.0,False,,,
29,vanilla_bo_penalty,original,9,adaptive,cb36_005,True,0.3112996180098017,0.3112996180098017,5300.173556240028,7660.222365892027,0.007100222006556578,False,1.0,0.009122671292492422,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,10,adaptive,cb36_000,False,,0.3112996180098017,5946.984606583028,8307.033416235026,0.016275261994451284,False,1.0,0.01177181010180603,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,11,adaptive,cb36_008,False,,0.3112996180098017,6596.889527679028,8956.938337331027,0.02233039498969447,False,1.0,0.0070622496734929485,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,12,adaptive,cb36_035,False,,0.3112996180098017,7097.874851782035,9457.923661434033,0.028413128980901092,False,1.0,0.004239720965952806,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,13,adaptive,cb36_024,False,,0.3112996180098017,7857.530609216032,10217.57941886803,0.034470341983251274,False,1.0,0.0025417131876909593,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,14,adaptive,cb36_032,False,,0.3112996180098017,8613.498224792027,10973.547034444025,0.0449059929815121,False,1.0,0.0017078421595584266,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,15,adaptive,cb36_002,True,-0.09306823743826212,-0.09306823743826212,8613.498224792027,11581.347724698026,0.05207793597946875,False,1.0,0.0009792833088228085,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,16,adaptive,cb36_014,False,,-0.09306823743826212,9951.639867409023,12919.489367315022,0.058980276982765645,False,1.0,0.0018413105765844404,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,17,adaptive,cb36_006,True,-0.09306823743826212,-0.09306823743826212,9951.639867409023,13523.66426342602,0.06924784799048211,False,1.0,0.0013196955460661325,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,18,adaptive,cb36_010,True,-0.09306823743826212,-0.09306823743826212,9951.639867409023,14135.538998788026,0.0795355379814282,False,1.0,0.0030786600328327543,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,19,adaptive,cb36_025,False,,-0.09306823743826212,10470.684960439023,14654.584091818026,0.08809005298826378,False,1.0,0.002846485791141235,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,20,adaptive,cb36_033,False,,-0.09306823743826212,10985.833862058025,15169.732993437028,0.09515331497823354,False,1.0,0.0019282612003048254,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,21,adaptive,cb36_003,False,,-0.09306823743826212,11687.99333234602,15871.892463725024,0.10174797297804616,False,1.0,0.001355944311735257,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,22,adaptive,cb36_011,False,,-0.09306823743826212,12385.665614295016,16569.56474567402,0.10835747097735293,False,1.0,0.0013698050674078015,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,23,adaptive,cb36_013,False,,-0.09306823743826212,12967.628892221015,17151.528023600018,0.11717578896787018,False,1.0,0.00017552163536973414,vanilla-bo: no feasibility model
29,vanilla_bo_penalty,original,24,adaptive,cb36_021,False,,-0.09306823743826212,13547.325473550016,17731.22460492902,0.12387352797668427,False,1.0,0.00012167668973445166,vanilla-bo: no feasibility model
29,flowguard_calibrated,original,1,shared_init,cb36_018,False,,,1337.299541899003,1337.299541899003,0.0,False,,,
29,flowguard_calibrated,original,2,shared_init,cb36_009,True,0.3112996180098017,0.3112996180098017,1337.299541899003,2125.9295248810013,0.0,False,,,
29,flowguard_calibrated,original,3,shared_init,cb36_016,False,,0.3112996180098017,2094.189660836011,2882.8196438180094,0.0,False,,,
29,flowguard_calibrated,original,4,shared_init,cb36_001,True,0.3112996180098017,0.3112996180098017,2094.189660836011,3671.202358982009,0.0,False,,,
29,flowguard_calibrated,original,5,shared_init,cb36_022,False,,0.3112996180098017,3439.3852158180234,5016.397913964021,0.0,False,,,
29,flowguard_calibrated,original,6,shared_init,cb36_017,False,,0.3112996180098017,4070.4904617230277,5647.503159869026,0.0,False,,,
29,flowguard_calibrated,original,7,shared_init,cb36_027,False,,0.3112996180098017,4577.245700867024,6154.258399013022,0.0,False,,,
29,flowguard_calibrated,original,8,shared_init,cb36_007,False,,0.3112996180098017,5300.173556240028,6877.186254386026,0.0,False,,,
29,flowguard_calibrated,original,9,adaptive,cb36_000,False,,0.3112996180098017,5946.984606583028,7523.997304729026,0.058184791007079184,False,0.72,0.0,"rf-fallback: class_counts=[2, 6]"
29,flowguard_calibrated,original,10,adaptive,cb36_002,True,-0.09306823743826212,-0.09306823743826212,5946.984606583028,8131.797994983026,0.1164515830023447,False,0.14,0.0,"rf-fallback: class_counts=[2, 7]"
29,flowguard_calibrated,original,11,adaptive,cb36_014,False,,-0.09306823743826212,7285.126249200024,9469.939637600022,0.3635961530089844,False,0.5191191756142501,0.018494729499002344,calibrated-rf(cv=3)
29,flowguard_calibrated,original,12,adaptive,cb36_006,True,-0.09306823743826212,-0.09306823743826212,7285.126249200024,10074.114533711021,0.5687528350099456,False,0.5014844628909073,0.01828648208791028,calibrated-rf(cv=3)
29,flowguard_calibrated,original,13,adaptive,cb36_030,False,,-0.09306823743826212,7866.223934872018,10655.212219383015,0.8299827700102469,False,0.40955892025060764,0.04291646547842459,calibrated-rf(cv=3)
29,flowguard_calibrated,original,14,adaptive,cb36_026,False,,-0.09306823743826212,8451.182803699005,11240.171088210001,1.0359707000025082,False,0.490638142957841,0.0429164900935747,calibrated-rf(cv=3)
29,flowguard_calibrated,original,15,adaptive,cb36_034,False,,-0.09306823743826212,9029.194467192006,11818.182751703003,1.246823512003175,False,0.1491861542520783,0.03513763739040386,calibrated-rf(cv=3)
29,flowguard_calibrated,original,16,adaptive,cb36_010,True,-0.09306823743826212,-0.09306823743826212,9029.194467192006,12430.057487065009,1.4502366180095123,False,0.6378191081940029,0.0069367476233479775,calibrated-rf(cv=3)
29,flowguard_calibrated,original,17,adaptive,cb36_032,False,,-0.09306823743826212,9785.162082768002,13186.025102641004,1.6573978370142868,False,0.30071799305880204,0.009610773638989673,calibrated-rf(cv=3)
29,flowguard_calibrated,original,18,adaptive,cb36_035,False,,-0.09306823743826212,10286.147406871009,13687.010426744011,1.8648142190213548,False,0.2788491651109784,0.009610773638989673,calibrated-rf(cv=3)
29,flowguard_calibrated,original,19,adaptive,cb36_024,False,,-0.09306823743826212,11045.803164305005,14446.666184178008,2.0724632430210477,False,0.12737140966412028,0.00961077363899887,calibrated-rf(cv=3)
29,flowguard_calibrated,original,20,adaptive,cb36_028,False,,-0.09306823743826212,11805.09803851301,15205.961058386012,2.2994423170166556,False,0.21098244030711003,0.009609384491780101,calibrated-rf(cv=3)
29,flowguard_calibrated,original,21,adaptive,cb36_031,False,,-0.09306823743826212,12305.700032152017,15706.56305202502,2.6079697870154632,False,0.20729484507522264,0.009609384491780101,calibrated-rf(cv=3)
29,flowguard_calibrated,original,22,adaptive,cb36_023,False,,-0.09306823743826212,12845.463287673017,16246.32630754602,2.826876870021806,False,0.1996633035463032,0.0015772782489958202,calibrated-rf(cv=3)
29,flowguard_calibrated,original,23,adaptive,cb36_015,False,,-0.09306823743826212,13378.11241385102,16778.975433724023,3.043351091022487,False,0.2167739314144572,0.0015772782489989132,calibrated-rf(cv=3)
29,flowguard_calibrated,original,24,adaptive,cb36_020,False,,-0.09306823743826212,14134.97198389702,17535.835003770022,3.2653920410230057,False,0.19303435792439913,0.0015772782489958202,calibrated-rf(cv=3)
29,ei_only_ablation,original,1,shared_init,cb36_018,False,,,1337.299541899003,1337.299541899003,0.0,False,,,
29,ei_only_ablation,original,2,shared_init,cb36_009,True,0.3112996180098017,0.3112996180098017,1337.299541899003,2125.9295248810013,0.0,False,,,
29,ei_only_ablation,original,3,shared_init,cb36_016,False,,0.3112996180098017,2094.189660836011,2882.8196438180094,0.0,False,,,
29,ei_only_ablation,original,4,shared_init,cb36_001,True,0.3112996180098017,0.3112996180098017,2094.189660836011,3671.202358982009,0.0,False,,,
29,ei_only_ablation,original,5,shared_init,cb36_022,False,,0.3112996180098017,3439.3852158180234,5016.397913964021,0.0,False,,,
29,ei_only_ablation,original,6,shared_init,cb36_017,False,,0.3112996180098017,4070.4904617230277,5647.503159869026,0.0,False,,,
29,ei_only_ablation,original,7,shared_init,cb36_027,False,,0.3112996180098017,4577.245700867024,6154.258399013022,0.0,False,,,
29,ei_only_ablation,original,8,shared_init,cb36_007,False,,0.3112996180098017,5300.173556240028,6877.186254386026,0.0,False,,,
29,ei_only_ablation,original,9,adaptive,cb36_000,False,,0.3112996180098017,5946.984606583028,7523.997304729026,0.0019304970046505332,False,1.0,0.0,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,10,adaptive,cb36_002,True,-0.09306823743826212,-0.09306823743826212,5946.984606583028,8131.797994983026,0.003808034016401507,False,1.0,0.0,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,11,adaptive,cb36_014,False,,-0.09306823743826212,7285.126249200024,9469.939637600022,0.009620285010896623,False,1.0,0.018494729499002344,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,12,adaptive,cb36_006,True,-0.09306823743826212,-0.09306823743826212,7285.126249200024,10074.114533711021,0.017432913009542972,False,1.0,0.01828648208791028,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,13,adaptive,cb36_026,False,,-0.09306823743826212,7870.085118027011,10659.073402538008,0.02630975101783406,False,1.0,0.0429164900935747,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,14,adaptive,cb36_030,False,,-0.09306823743826212,8451.182803699005,11240.171088210001,0.03623139901901595,False,1.0,0.04291646547842459,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,15,adaptive,cb36_034,False,,-0.09306823743826212,9029.194467192006,11818.182751703003,0.048790669010486454,False,1.0,0.03513763739040386,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,16,adaptive,cb36_024,False,,-0.09306823743826212,9788.850224626003,12577.838509137,0.057668747002026066,False,1.0,0.014452609980296332,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,17,adaptive,cb36_031,False,,-0.09306823743826212,10289.45221826501,13078.440502776008,0.069144088003668,False,1.0,0.01392464900850571,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,18,adaptive,cb36_028,False,,-0.09306823743826212,11048.747092473015,13837.735376984012,0.08187140000518411,False,1.0,0.0139246490085057,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,19,adaptive,cb36_035,False,,-0.09306823743826212,11549.732416576022,14338.720701087019,0.09085179900284857,False,1.0,0.012786356890104923,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,20,adaptive,cb36_032,False,,-0.09306823743826212,12305.700032152017,15094.688316663014,0.10231553899939172,False,1.0,0.012786356890104909,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,21,adaptive,cb36_010,True,-0.09306823743826212,-0.09306823743826212,12305.700032152017,15706.56305202502,0.11155597999459133,False,1.0,0.0069367476233479775,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,22,adaptive,cb36_012,False,,-0.09306823743826212,13061.338527309017,16462.20154718202,0.12146974699862767,False,1.0,0.0015772782489989132,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,23,adaptive,cb36_015,False,,-0.09306823743826212,13593.98765348702,16994.850673360022,0.1334935720078647,False,1.0,0.0015772782489989132,"ei-only: no feasibility classifier, p_feas=1.0"
29,ei_only_ablation,original,24,adaptive,cb36_020,False,,-0.09306823743826212,14350.84722353302,17751.71024340602,0.14463483000872657,False,1.0,0.0015772782489958202,"ei-only: no feasibility classifier, p_feas=1.0"
47,vanilla_bo_penalty,original,1,shared_init,cb36_014,False,,,1338.1416426169963,1338.1416426169963,0.0,False,,,
47,vanilla_bo_penalty,original,2,shared_init,cb36_015,False,,,1870.7907687949992,1870.7907687949992,0.0,False,,,
47,vanilla_bo_penalty,original,3,shared_init,cb36_003,False,,,2572.950239082995,2572.950239082995,0.0,False,,,
47,vanilla_bo_penalty,original,4,shared_init,cb36_024,False,,,3332.6059965169916,3332.6059965169916,0.0,False,,,
47,vanilla_bo_penalty,original,5,shared_init,cb36_022,False,,,4677.801551499004,4677.801551499004,0.0,False,,,
47,vanilla_bo_penalty,original,6,shared_init,cb36_016,False,,,5434.691670436012,5434.691670436012,0.0,False,,,
47,vanilla_bo_penalty,original,7,shared_init,cb36_004,False,,,6106.720896267012,6106.720896267012,0.0,False,,,
47,vanilla_bo_penalty,original,8,shared_init,cb36_002,True,-0.09306823743826212,-0.09306823743826212,6106.720896267012,6714.521586521012,0.0,False,,,
47,vanilla_bo_penalty,original,9,adaptive,cb36_006,True,-0.09306823743826212,-0.09306823743826212,6106.720896267012,7318.696482632011,0.006722939011524431,False,1.0,0.00045703647738182035,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,10,adaptive,cb36_010,True,-0.09306823743826212,-0.09306823743826212,6106.720896267012,7930.5712179940165,0.013789281016215682,False,1.0,0.005159377298672545,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,11,adaptive,cb36_011,False,,-0.09306823743826212,6804.393178216007,8628.243499943012,0.022657519017229788,False,1.0,0.014228463183392291,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,12,adaptive,cb36_033,False,,-0.09306823743826212,7319.54207983501,9143.392401562014,0.03007866401458159,False,1.0,0.009038025646963883,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,13,adaptive,cb36_001,True,0.3112996180098017,-0.09306823743826212,7319.54207983501,9931.775116726014,0.038260416011326015,False,1.0,0.0062679308352526705,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,14,adaptive,cb36_013,False,,-0.09306823743826212,7901.505357761009,10513.738394652013,0.045193437006673776,False,1.0,0.010512185343254703,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,15,adaptive,cb36_005,True,0.3112996180098017,-0.09306823743826212,7901.505357761009,11296.774506158014,0.05409459500515368,False,1.0,0.008790876840255687,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,16,adaptive,cb36_009,True,0.3112996180098017,-0.09306823743826212,7901.505357761009,12085.404489140012,0.06099653500132263,False,1.0,0.00858006644281227,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,17,adaptive,cb36_035,False,,-0.09306823743826212,8402.490681864016,12586.389813243019,0.07057617900136393,False,1.0,0.006971496861403841,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,18,adaptive,cb36_032,False,,-0.09306823743826212,9158.458297440011,13342.357428819014,0.07746267999755219,False,1.0,0.00501677535952702,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,19,adaptive,cb36_021,False,,-0.09306823743826212,9738.154878769012,13922.054010148015,0.08695160399656743,False,1.0,0.0032783366921411497,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,20,adaptive,cb36_008,False,,-0.09306823743826212,10388.059799865012,14571.958931244015,0.09552211999834981,False,1.0,0.002220507567588459,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,21,adaptive,cb36_000,False,,-0.09306823743826212,11034.870850208012,15218.769981587015,0.10444835900852922,False,1.0,0.0020105978432324867,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,22,adaptive,cb36_030,False,,-0.09306823743826212,11615.968535880005,15799.867667259008,0.11149438100983389,False,1.0,0.0012643005546237908,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,23,adaptive,cb36_027,False,,-0.09306823743826212,12122.723775024002,16306.622906403005,0.12017917701450642,False,1.0,0.0008614263287639728,vanilla-bo: no feasibility model
47,vanilla_bo_penalty,original,24,adaptive,cb36_029,False,,-0.09306823743826212,12640.406716804995,16824.305848183998,0.12861801202234346,False,1.0,0.0003611636407433055,vanilla-bo: no feasibility model
47,flowguard_calibrated,original,1,shared_init,cb36_014,False,,,1338.1416426169963,1338.1416426169963,0.0,False,,,
47,flowguard_calibrated,original,2,shared_init,cb36_015,False,,,1870.7907687949992,1870.7907687949992,0.0,False,,,
